pc1,pc2,cluster,title
0.24833973,-0.047251813,9,Management Trainees
0.19820543,0.0792557,9,Oracle Functional Analysts
0.21796764,-0.005608461,9,Payroll Business Analysts
0.10226384,-0.023765285,9,Oracle EBS Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.13629931,0.032278933,9,Oracle Applications Consultants
0.116175205,-0.118145205,9,Oracle Financial Functional Consultants
0.17785734,0.012710059,9,ERP Functional Consultants
0.18496838,-0.015294876,9,Oracle EBS Techno Functional Consultants
0.12881409,-0.08641246,9,Analytics Managers
0.1963304,-0.024059968,9,Cloud Applications Consultants
0.16560832,0.04364629,9,Unclassified
0.20581625,0.08557962,9,Cash Managers
0.14335155,0.0008807257,9,Oracle Cloud Financials Consultants
0.20171726,0.023251249,9,Oracle Functional Analysts
0.24912284,0.0061643645,9,Oracle Developer Consultants
0.19985728,-0.11757328,9,SAP TM Consultants
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.21310776,-0.051366314,9,Oracle Cloud HCM Consultants
0.21796764,-0.005608461,9,Payroll Business Analysts
0.29519615,0.026085658,9,Unclassified
0.10098186,-0.022705935,9,Oracle EBS Techno Functional Consultants
0.15560514,0.0025491212,9,Oracle SCM Functional Consultants
0.18305425,-0.05805199,9,Testing Analysts
0.1061205,-0.058950946,9,Oracle Cloud Financials Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.18598162,0.015069174,9,Oracle Cloud Technical Consultants
0.34054852,-0.07923575,9,Oracle Cloud HCM Consultants
0.20544286,0.006226925,9,Oracle Cloud HCM Consultants
0.2072881,0.11111268,9,Oracle Erp Consultants
0.27093905,-0.036532834,9,ERP Systems Analysts
0.21796764,-0.005608461,9,Payroll Business Analysts
0.17142704,-0.009563638,9,Oracle Financials ERP Functional Leads
0.101514414,0.14675768,9,EPM Consultants
0.1988337,0.050538972,9,Oracle Cloud Technical Consultants
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.24006872,-0.061410375,9,Oracle Erp Consultants
0.2804269,-0.010901697,9,Oracle Consulting Managers
0.09229307,-0.189638,9,Unclassified
0.2745866,-0.13575543,9,Oracle Cloud HCM Consultants
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.14185965,-0.05036772,9,Oracle Analysts
0.1959118,0.044369243,9,Customer Solutions Architects
0.18059802,0.0837929,9,Business Rules Analysts
0.22084996,-0.024860632,9,ERP Consultants
0.24918239,0.012766987,9,Financials Cloud Principal Sales Consultants
0.15574789,-0.01508148,9,Oracle EBS Techno Functional Consultants
0.29153386,0.025677042,9,Unclassified
0.19818467,0.030178668,9,Unclassified
0.26809502,-0.06311529,9,OTM Consultants
0.16199964,-0.02704129,9,Oracle HCM Consultants
0.16915959,0.012883978,9,Oracle Erp Consultants
0.2252036,-0.08806542,9,Oracle Cloud HCM Consultants
0.29830587,-0.11270684,9,Oracle Cloud HCM Consultants
0.16015972,-0.05686497,9,Oracle Systems Analysts
0.23877321,0.11721898,9,Supply Chain Management Managers
0.17054753,-0.120285675,9,Oracle Techno Functional Consultants
0.12148812,-0.02563424,9,Techno Functional Analysts
0.22723518,0.034937464,9,Supply Chain Analysts
0.19980165,0.0029891059,9,Functional Leads
0.14142925,-0.039162964,9,Oracle Financial Functional Consultants
0.11404553,0.10828686,9,Oracle Cloud Financials Consultants
0.15679151,-0.0653536,9,Unclassified
0.19454615,-0.058627404,9,Oracle CPQ Cloud Consultants
0.25573432,-0.06105581,9,Supply Chain Analysts
0.29830587,-0.11270684,9,Oracle Cloud HCM Consultants
0.15807965,-0.032945994,9,Oracle Erp Consultants
0.20285739,0.0043011997,9,Support Leads
0.27847087,0.05061017,9,EPM Consultants
0.21159427,0.07476668,9,Oracle Functional Consultants
0.2210769,0.07841353,9,Oracle Cloud Financials Consultants
0.09110267,-0.033743322,9,Techno Functional Analysts
0.18022478,0.07361204,9,Platform Consultants
0.17031932,-0.012463241,9,Oracle EBS Technical Consultants
0.10425562,0.020520201,9,Oracle Cloud HCM Consultants
0.18891057,-0.06416622,9,PLM Consultants
0.2616783,-0.051483557,9,Financials Cloud Principal Sales Consultants
0.18461575,-0.016720489,9,Oracle Applications Analysts
0.13193905,-0.13157764,9,Oracle EBS Developers
0.22315246,-0.06023407,9,Oracle Cloud HCM Consultants
0.1080467,-0.10908465,9,Oracle Business Analysts
0.20524359,0.04534573,9,Cash Managers
0.2369203,0.008465828,9,ERP Business Analysts
0.2369203,0.008465828,9,ERP Business Analysts
0.24833973,-0.047251813,9,Management Trainees
0.23597205,0.027506894,9,Manufacturing Services Managers
0.08338637,-0.029346447,9,Oracle Systems Analysts
0.09062348,-0.01454793,9,Oracle SCM Functional Consultants
0.22809795,-0.03105884,9,Cloud Security Consultants
0.27494866,0.00018724613,9,Oracle Financial Functional Consultants
0.15251929,-0.08235437,9,Oracle CPQ Cloud Consultants
0.2248554,-0.075452656,9,ERP Functional Analysts
0.2072881,0.11111268,9,Unclassified
0.18935952,0.04572007,9,Oracle Functional Analysts
0.13867934,-0.014768547,9,ERP Functional Analysts
0.19731453,-0.011977336,9,EPM Consultants
0.2804269,-0.010901697,9,Oracle Consulting Managers
0.20302129,-0.008296536,9,Unclassified
0.25025418,0.11027894,9,Supply Chain Implementation Consultants
0.30934638,-0.02118952,9,Oracle Cloud HCM Consultants
0.16568935,-0.083747625,9,Oracle Cloud Architects
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.24675722,0.0073113143,9,Oracle HCM Consultants
0.018408854,-0.033884376,9,Reporting Analysts
0.22850466,-0.017546626,9,Principal Consultants
0.21227367,-0.046162657,9,Unclassified
0.21451886,0.04890076,9,Financial Systems Accountants
0.28078675,-0.06681092,9,ERP Functional Consultants
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.17984803,0.0886285,9,Platform Consultants
0.2402489,-0.0903617,9,Oracle Cloud HCM Consultants
0.10993138,-0.08048997,9,Application Development Analysts
0.27295363,0.012224223,9,Oracle Financials ERP Functional Leads
0.2644114,-0.059699774,9,SAP TM Consultants
0.19595402,-0.010415935,9,Unclassified
0.1712366,0.019494241,9,EPM Consultants
0.31938607,0.024095828,9,Portfolio Management Consultants
0.20393845,-0.020681547,9,Tourism Sales Managers
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
-0.014146164,0.08951082,9,Oracle Analysts
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.15609594,0.06536594,9,Oracle Financial Consultants
0.13691479,0.11511696,9,Oracle Cloud Technical Consultants
0.122529924,-0.004962299,9,Oracle Erp Consultants
0.27362478,0.09373098,9,Oracle Financials Analysts
0.11733926,-0.01888806,9,Oracle Erp Consultants
0.1247842,-0.019153206,9,Oracle Cloud HCM Consultants
0.101514414,0.14675768,9,EPM Consultants
0.16136679,0.0075412765,9,Oracle Cloud HCM Consultants
0.19818467,0.030178668,9,Unclassified
0.14395642,-0.06295414,9,Oracle Erp Consultants
0.23135673,-0.043089695,9,Oracle Cloud HCM Consultants
0.20354818,0.068170436,9,Oracle Cloud Financials Consultants
0.3218795,-0.09405311,9,Payroll Implementation Specialists
0.021024313,-0.17015928,9,Oracle EBS Consultants
0.17142704,-0.009563638,9,Oracle Cloud Solution Architects
0.18013175,-0.014886576,9,Oracle Cloud Technical Consultants
0.20344669,0.057579078,9,Oracle Cloud Financials Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.16351484,0.11733767,9,Oracle Finance Functional Consultants
0.08742185,-0.065403625,9,Oracle HCM Consultants
0.26371354,-0.05776547,9,SAP FICO Functional Consultants
0.21796764,-0.005608461,9,Payroll Business Analysts
0.14236295,-0.064904526,9,Oracle Applications Analysts
0.06317472,-0.082040295,9,Oracle APEX Developers
0.21451886,0.04890076,9,Financial Systems Accountants
0.09931253,0.032192796,9,Oracle Cloud Technical Consultants
0.2759362,-0.038051136,9,Oracle Erp Consultants
0.17142704,-0.009563638,9,Oracle Cloud HCM Consultants
0.1746144,0.016350087,9,Oracle Cloud Financials Consultants
0.2359742,0.026021445,9,Unclassified
0.24756485,0.0058124233,9,Oracle Consulting Managers
0.1712366,0.019494241,9,EPM Consultants
0.1998403,-0.09505001,9,Oracle Cloud HCM Consultants
0.2477549,-0.05564172,9,Oracle Applications Analysts
0.3218795,-0.09405311,9,Payroll Implementation Specialists
0.14876935,-0.084915,9,Corporate Architects
0.022409804,-0.01984154,9,Financial Reporting Analysts
0.20211186,-0.035931252,9,Oracle EBS Consultants
0.23678008,-0.0082034245,9,Oracle Cloud HCM Consultants
0.28938276,0.053469412,9,Unclassified
0.10724389,0.08468998,9,Oracle Financials ERP Functional Leads
0.18223271,0.034354694,9,Unclassified
0.3405009,-0.002032441,9,Portfolio Management Consultants
0.17756741,0.022358013,9,Oracle EBS Consultants
0.21738952,0.019312916,9,Oracle Erp Consultants
0.19001211,0.035730273,9,Oracle Cloud Financials Consultants
0.16970131,0.031131702,9,EPM Consultants
0.18681279,-0.07459995,9,Cloud Applications Consultants
0.17142704,-0.009563638,9,Oracle Cloud HCM Consultants
0.14775449,-0.008351654,9,Unclassified
0.119643405,-0.03342167,9,Unclassified
0.10791659,0.02360739,9,Oracle HCM Consultants
0.30245036,-0.07720107,9,Oracle Cloud HCM Consultants
0.12750083,-0.0023319367,9,Local Truck Drivers
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.23841915,-0.04729846,9,Oracle Consultants
0.24833973,-0.047251813,9,Oracle Cloud HCM Consultants
0.18022478,0.07361204,9,Platform Consultants
0.04323636,-0.03132296,9,Oracle Applications Database Administrators
0.24833973,-0.047251813,9,Management Trainees
0.19970396,-0.034019813,9,Oracle Cloud Technical Consultants
0.20581625,0.08557962,9,Cash Managers
0.1992177,-0.039297707,9,Oracle Technical Consultants
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.085012525,-0.07986516,9,Oracle HCM Consultants
0.037878193,-0.015593547,9,Oracle Cloud Technical Consultants
0.13847765,-0.025838284,9,Oracle EBS Consultants
0.21268621,-0.06466472,9,Implementation Leads
0.20856555,-0.0133509105,9,Oracle Financials Analysts
0.08338637,-0.029346447,9,Oracle Systems Analysts
0.101514414,0.14675768,9,EPM Consultants
0.17142704,-0.009563638,9,Oracle Functional Consultants
0.15807965,-0.032945994,9,Oracle Erp Consultants
0.22507086,-0.03531052,9,Oracle Cloud Technical Consultants
0.21091796,0.09091483,9,Oracle Cloud Financials Consultants
0.28539526,-0.033821642,9,Oracle Cloud Financials Consultants
0.23771654,-0.090173684,9,Subscription Managers
0.15691495,0.031929508,9,Oracle Erp Consultants
0.20483945,-0.00300531,9,Oracle Cloud HCM Consultants
0.22031152,-0.11723046,9,Oracle Functional Analysts
0.14820877,-0.0078061526,9,Healthcare Business Analysts
0.13197151,-0.0013364386,9,Oracle Erp Consultants
0.101514414,0.14675768,9,EPM Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.2804269,-0.010901697,9,Oracle Consulting Managers
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.14236295,-0.064904526,9,Oracle Applications Analysts
0.25025418,0.11027894,9,Supply Chain Implementation Consultants
0.17142704,-0.009563638,9,Oracle Cloud Financials Consultants
0.23792276,0.07686758,9,Supply Chain Management Managers
0.15583435,-0.036581017,9,Profitability Analysts
0.25275317,-0.0826201,9,Consultants
0.12717874,0.099814564,9,Oracle Cloud Technical Consultants
0.22799823,0.09594733,9,Industry Sales Executives
0.29712677,0.059156798,9,Oracle Cloud Financials Consultants
0.15622544,-0.02171779,9,Oracle HCM Consultants
0.25147626,-0.06348943,9,Enterprise Cloud Architects
0.19104722,-0.06145314,9,Oracle Cloud HCM Consultants
0.058535032,-0.03221871,9,Oracle Cloud HCM Consultants
0.19385527,0.0410548,9,Oracle Techno Functional Consultants
0.16165444,0.0433926,9,Change Management Leads
0.17079756,-0.04801801,9,Industry Principals
0.1990486,0.05615674,9,Oracle Architects
0.20581625,0.08557962,9,Cash Managers
0.21281825,0.0068274047,9,Oracle Cloud Solution Architects
0.16112062,-0.043815263,9,Unclassified
0.046232253,-0.0936745,9,EPM Consultants
0.2450163,-0.018143466,9,Oracle Consulting Managers
0.22799823,0.09594733,9,Industry Sales Executives
0.14165442,-0.07548304,9,Techno Functional Analysts
0.29712677,0.059156798,9,Oracle Cloud Financials Consultants
0.08108802,-0.081449606,9,Oracle EBS Consultants
0.14919041,0.06606258,9,Lead Consultants
0.30085874,0.0236238,9,Oracle Financials Analysts
0.10049459,0.014000744,9,ERP Business Analysts
0.25025418,0.11027894,9,Supply Chain Implementation Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.30368078,-0.054124437,9,Oracle Cloud HCM Consultants
0.2243517,0.04895836,9,Oracle Cloud Financials Consultants
0.18667677,-0.024576198,9,Unclassified
0.28818506,-0.043785796,9,SAP EWM Consultants
0.2451834,0.05647263,9,Solution Specialists
0.24025904,-0.09385943,9,Unclassified
0.21091796,0.09091483,9,Oracle Cloud Financials Consultants
0.18981993,0.017837832,9,Oracle Erp Consultants
0.093331456,-0.08152547,9,Techno Functional Analysts
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.070358664,-0.056472294,9,Oracle Consultants
0.18572336,0.025060954,9,SAP MM Functional Consultants
0.19001211,0.035730273,9,Oracle Cloud Financials Consultants
0.108143196,-0.126408,9,Oracle Identity and Access Management Consultants
0.1987628,0.060255177,9,Project Accounting Analysts
0.2718178,0.0030409023,9,Oracle Cloud Financials Consultants
0.1832085,-0.07962027,9,ERP Architects
0.19429766,-0.004702284,9,Unclassified
0.16211209,0.06827091,9,Oracle Financials Business Analysts
0.23383984,-0.08160953,9,Oracle Consultants
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.31491965,-0.0502337,9,SAP FICO Consultants
0.26753038,-0.072479,9,Unclassified
0.10425562,0.020520201,9,Oracle Cloud HCM Consultants
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.1247842,-0.019153206,9,SAP SD Functional Consultants
0.18591252,0.027321784,9,Data Leads
0.2369203,0.008465828,9,ERP Business Analysts
0.22229137,0.119065516,9,Oracle Cloud Financials Consultants
0.21845372,-0.029567726,9,Oracle Consultants
0.23369555,-0.0602668,9,Oracle Functional Consultants
0.13570914,0.03307838,9,Oracle EBS Business Analysts
0.21796764,-0.005608461,9,Payroll Business Analysts
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.17201781,-0.0772871,9,Techno Functional Analysts
0.09006776,-0.0017454419,9,Oracle Cloud Architects
0.27847087,0.05061017,9,EPM Consultants
0.28539526,-0.033821642,9,Oracle Cloud Financials Consultants
0.20344669,0.057579078,9,Oracle Cloud Architects
0.19540082,-0.017902495,9,Financials Cloud Principal Sales Consultants
0.23792276,0.07686758,9,Supply Chain Management Managers
0.16555607,0.08273579,9,Data Analysts
0.060254484,-0.058795743,9,Oracle Functional Consultants
0.2210769,0.07841353,9,Oracle Cloud Financials Consultants
0.16698727,0.0039161853,9,Oracle Cloud Financials Consultants
0.27097622,-0.07142227,9,Oracle EBS Consultants
0.23792276,0.07686758,9,Supply Chain Management Consultants
0.19960032,0.010897851,9,Unclassified
0.13987212,0.033610635,9,Oracle Cloud HCM Consultants
0.21545522,-0.03371559,9,Oracle EBS Consultants
0.14335155,0.0008807257,9,Oracle Cloud Financials Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.1914608,-0.009939703,9,Oracle Financials ERP Functional Leads
0.2804269,-0.010901697,9,Oracle Consulting Managers
0.23792276,0.07686758,9,Supply Chain Management Consultants
0.11406185,0.034797788,9,Oracle Functional Consultants
0.10075973,-0.005222114,9,Unclassified
0.17498562,-0.118407555,9,Oracle Functional Analysts
0.093331456,-0.08152547,9,Techno Functional Analysts
0.20140275,0.035133913,9,Enterprise Business Analysts
0.15651938,-0.046366163,9,Oracle EBS Business Analysts
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.22593367,-0.0076473504,9,Oracle Developer Consultants
0.183274,0.060905844,9,Oracle SCM Functional Consultants
0.20765431,0.0009887367,9,Unclassified
0.27362478,0.09373098,9,Oracle Financials Analysts
0.20794812,-0.035310254,9,Oracle EBS Business Analysts
0.18432617,-0.13822563,9,Oracle Business Analysts
0.14024517,-0.073558815,9,Unclassified
0.15735894,-0.057212226,9,ERP Functional Analysts
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.27810276,0.02914664,9,Oracle Erp Consultants
0.20943338,0.013251977,9,Category Managers
0.070358664,-0.056472294,9,Oracle Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.23453607,-0.015024706,9,Unclassified
0.12881409,-0.08641246,9,Analytics Managers
0.21459614,-0.12742624,9,Oracle Cloud Technical Consultants
0.22970395,-0.09498606,9,Functional Analysts
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.16218427,-0.059735805,9,ERP Functional Analysts
0.08353087,-0.026094317,9,Oracle Systems Analysts
0.18022478,0.07361204,9,Platform Consultants
0.15413234,-0.016136147,9,Oracle EBS Developers
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.3218795,-0.09405311,9,Payroll Implementation Specialists
0.19725022,-0.07973457,9,Manufacturing Consultants
0.3100562,0.045740888,9,Oracle Consultants
0.13591489,0.016442828,9,Oracle EBS Business Analysts
0.2525469,-0.04574421,9,Oracle Cloud HCM Consultants
0.34054852,-0.07923575,9,Oracle Cloud HCM Consultants
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.22799823,0.09594733,9,Industry Sales Executives
0.08518898,-0.05081957,9,Oracle Analysts
0.2664787,-0.054157898,9,Oracle Functional Analysts
0.15560514,0.0025491212,9,Oracle SCM Functional Consultants
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.11060667,0.011939997,9,Oracle EBS Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.08355292,-0.07639126,9,Unclassified
0.14437133,0.01869419,9,Oracle Functional Analysts
0.14991936,0.12363384,9,Oracle Erp Consultants
0.3033033,0.0012868978,9,Oracle Financials ERP Functional Leads
0.07877317,0.044069402,9,Unclassified
0.17039792,-0.024203502,9,Unclassified
0.17081481,-0.002603151,9,Oracle Functional Consultants
0.20815952,-0.027988603,9,Oracle EBS Consultants
0.2243517,0.04895836,9,Oracle Cloud Financials Consultants
0.19818467,0.030178668,9,Unclassified
0.21091796,0.09091483,9,Oracle Cloud Financials Consultants
0.19595653,-0.07908919,9,Oracle Financials ERP Functional Leads
0.22988656,-0.004779256,9,Unclassified
0.13847765,-0.025838284,9,Oracle EBS Consultants
0.10075973,-0.005222114,9,Unclassified
0.28655958,0.074514374,9,Oracle Cloud Financials Consultants
0.09708874,-0.09684342,9,Oracle Business Analysts
0.14954846,-0.06229814,9,Oracle EBS Technical Consultants
0.1712366,0.019494241,9,EPM Consultants
0.043040566,-0.048307054,9,Oracle Techno Functional Consultants
0.18774462,-0.011271187,9,Oracle Hospitality Opera PMS Project Specialists
0.1518132,-0.06783318,9,SCM Consultants
0.1615983,-0.12377673,9,Oracle EBS Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.23943704,-0.024555694,9,Oracle EBS Functional Consultants
0.20541093,-0.08793242,9,Claims WFM Analysts
0.2844208,0.0043842345,9,Oracle Consulting Managers
0.14820072,-0.06795507,9,Unclassified
0.1074501,-0.08941929,9,Oracle EBS Techno Functional Consultants
0.023899391,0.03458494,9,Oracle Analysts
0.14640084,0.12716416,9,Oracle EBS Functional Consultants
0.17525876,-0.16657102,9,Oracle Cloud HCM Consultants
0.24064927,0.07581928,9,Oracle Financials Business Analysts
0.19539675,-0.0785868,9,SAP CRM Functional Consultants
0.22507086,-0.03531052,9,Oracle Cloud Technical Consultants
0.25889683,-0.04387615,9,Procurement Consultants
0.13308957,-0.14164898,9,Oracle Techno Functional Consultants
0.1572915,0.03743709,9,ERP Functional Analysts
0.19719757,-0.038938314,9,Oracle Functional Consultants
0.20652047,0.106128305,9,Oracle Erp Consultants
0.22841324,0.015491094,9,Oracle Cloud Technical Consultants
0.2756484,-0.04858797,9,Oracle Cloud HCM Consultants
0.13668147,-0.06263978,9,Technical Product Managers
0.14415163,-0.043486096,9,Oracle EBS Techno Functional Consultants
0.17857108,0.05655469,9,Oracle Cloud Technical Consultants
0.1736101,-0.0075748363,9,Oracle HCM Consultants
0.20203018,-0.091003336,9,Oracle Functional Consultants
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.092093974,-0.14283288,9,ERP Analysts
0.13995461,0.037187792,9,Technology Risk Consultants
0.19595653,-0.07908919,9,Oracle Financials ERP Functional Leads
0.22593367,-0.0076473504,9,Oracle Developer Consultants
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.20635012,0.043756656,9,Oracle Cloud Financials Consultants
0.12634733,0.0018466879,9,Oracle EBS Functional Consultants
0.22817475,-0.061760724,9,SAP SD Functional Consultants
0.13821808,-0.008336174,9,Oracle Techno Functional Consultants
0.101514414,0.14675768,9,EPM Consultants
0.11755985,-0.080285,9,Oracle Consultants
0.21989737,-0.05205726,9,Oracle Consulting Managers
0.2896279,0.0494147,9,Unclassified
0.24287689,-0.011951707,9,PLM Consultants
0.22279313,-0.037793297,9,Oracle EBS Techno Functional Consultants
0.1712366,0.019494241,9,EPM Consultants
0.21545522,-0.03371559,9,Oracle EBS Consultants
0.16056366,-0.085739575,9,Oracle EBS Consultants
0.059806004,-0.04186673,9,Oracle Cloud HCM Consultants
0.2139085,-0.034425788,9,SCM Consultants
0.18421955,-0.006308944,9,Oracle Functional Consultants
0.12048696,0.0125192925,9,Oracle Cloud Technical Consultants
0.2451916,-0.06799685,9,Oracle Cloud Financials Consultants
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.23369555,-0.0602668,9,PLM Consultants
0.08915127,-0.014861575,9,Oracle Business Analysts
0.15949246,0.092267394,9,Oracle Technical Consultants
0.22635375,-0.08229748,9,Oracle Cloud HCM Consultants
0.23464349,-0.07931006,9,Oracle Cloud HCM Consultants
0.2016142,-0.014273067,9,Oracle EBS Functional Consultants
0.12750083,-0.0023319367,9,Oracle HCM Consultants
0.15949246,0.092267394,9,Oracle Technical Consultants
0.13308957,-0.14164898,9,Oracle Techno Functional Consultants
0.17224821,-0.0013911268,9,Oracle Cloud Architects
0.19001211,0.035730273,9,Oracle Cloud Financials Consultants
0.18813959,0.046769284,9,Oracle Cloud Financials Consultants
0.20581625,0.08557962,9,Oracle Cloud HCM Consultants
-0.061294004,-0.1648837,9,Oracle Cloud Architects
0.22507086,-0.03531052,9,Oracle Cloud Technical Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.20651338,0.010271521,9,Oracle Business Systems Analysts
0.27810276,0.02914664,9,Oracle Erp Consultants
0.2344684,-0.13340859,9,Financials Cloud Principal Sales Consultants
0.23792276,0.07686758,9,Supply Chain Management Consultants
0.2756484,-0.04858797,9,Oracle Cloud HCM Consultants
0.20234673,-0.0079518575,9,Oracle Erp Consultants
0.30245036,-0.07720107,9,Oracle Cloud HCM Consultants
0.2450163,-0.018143466,9,Oracle Consulting Managers
0.12882303,-0.13651364,9,Oracle Erp Consultants
0.23178436,0.056336313,9,Oracle Cloud Financials Consultants
0.063805036,-0.09241708,9,Solutions Consultants
0.20586826,-0.014016738,9,Oracle Techno Functional Consultants
0.121061444,-0.09643483,9,Oracle EBS Consultants
0.27847087,0.05061017,9,EPM Consultants
0.19118169,0.006196305,9,Oracle Cloud Financials Consultants
0.2810027,-0.04286813,9,Oracle Solution Architects
0.20344669,0.057579078,9,Oracle Cloud Architects
0.13731334,-0.02618922,9,Oracle Cloud Technical Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.24218059,-0.06195581,9,Oracle Erp Consultants
0.21796764,-0.005608461,9,Payroll Business Analysts
0.22860973,0.062436648,9,Oracle Retail Consultants
0.20581625,0.08557962,9,Cash Managers
0.2451916,-0.06799685,9,Oracle Cloud Financials Consultants
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.2369203,0.008465828,9,ERP Business Analysts
0.14699906,0.016190086,9,Oracle Techno Functional Consultants
0.3218081,-0.120722376,9,Oracle Cloud HCM Consultants
0.1545981,0.051273122,9,Oracle EBS Consultants
0.22817604,0.04289463,9,ERP Functional Consultants
0.1316059,0.036063045,9,Oracle Functional Analysts
0.17142704,-0.009563638,9,Oracle Cloud Technical Consultants
0.30034825,-0.09578253,9,Production Consultants
0.16774184,-0.026849687,9,Unclassified
0.23792276,0.07686758,9,Supply Chain Management Consultants
0.17936541,-0.035914972,9,ERP Consultants
0.13455027,0.021319913,9,Finance Business Analysts
0.17944196,0.11247701,9,Executive Business Directors
0.19001211,0.035730273,9,Oracle Cloud Financials Consultants
0.1641224,-0.10870722,9,Oracle Cloud HCM Consultants
0.2920944,0.061581843,9,EPM Consultants
0.22643977,0.02635002,9,Unclassified
0.2193888,-0.039840177,9,Oracle EBS Consultants
0.13857812,-0.03338571,9,SAP Ariba Consultants
0.08338637,-0.029346447,9,Oracle Systems Analysts
0.2164918,0.02490181,9,Oracle Consultants
0.117502786,-0.0030338764,9,Oracle EBS Consultants
0.08742185,-0.065403625,9,Oracle HCM Consultants
0.19504678,0.040547267,9,Unclassified
0.25494063,-0.015770696,9,Oracle Consulting Managers
0.23806521,0.05619643,9,Data Analysts
0.16656537,0.089116685,9,Oracle Techno Functional Consultants
0.1097946,-0.025457812,9,Oracle Techno Functional Consultants
0.15949246,0.092267394,9,Oracle Technical Consultants
0.23877321,0.11721898,9,Supply Chain Management Managers
0.22861494,0.01941553,9,Cloud Business Analysts
0.11060667,0.011939997,9,Oracle EBS Techno Functional Consultants
0.09385988,-0.04793355,9,Integration Developers
0.15949246,0.092267394,9,Oracle Technical Consultants
0.17081481,-0.002603151,9,Manufacturing Consultants
0.1235915,-0.059318453,9,Unclassified
0.2745866,-0.13575543,9,Oracle Cloud HCM Consultants
0.17112923,0.044158965,9,ERP Implementation Consultants
0.2441276,0.042873427,9,Oracle Architects
0.11002106,0.16186051,9,EPM Consultants
0.055293564,0.025910588,9,Unclassified
0.17672497,0.000958886,9,Oracle Functional Consultants
0.34010392,-0.10349765,9,Oracle Cloud HCM Consultants
0.13342291,0.04360918,9,Oracle EBS Consultants
0.24020462,-0.028316714,9,Oracle Cloud Financials Consultants
0.110674754,0.011860972,9,Oracle EBS Technical Consultants
0.16372235,0.0147723835,9,ERP Implementation Consultants
0.13013378,0.02311092,9,Oracle Consultants
0.024835318,-0.13368353,9,Oracle Fusion Middleware Consultants
0.18068302,-0.029155584,9,Oracle EBS Functional Consultants
0.08338637,-0.029346447,9,Oracle Systems Analysts
0.106937945,-0.025144648,9,Oracle Erp Consultants
0.10114429,0.10582203,9,Oracle Finance Functional Consultants
0.24408579,-0.01276736,9,Oracle HCM Consultants
0.010563813,-0.109621175,9,Oracle EBS Consultants
0.102630585,-0.035866827,9,Oracle Cloud Technical Consultants
0.058597103,-0.041911006,9,Oracle Cloud HCM Consultants
0.24050647,-0.09107162,9,Oracle SCM Functional Consultants
0.16418517,0.050715104,9,Oracle EBS Functional Consultants
0.14805976,-0.04807625,9,Manufacturing Consultants
0.123280786,-0.13835329,9,Unclassified
0.29830587,-0.11270684,9,Oracle Cloud HCM Consultants
0.24861921,0.013309307,9,Oracle Business Analysts
0.17374668,0.03813517,9,EPM Consultants
0.12881409,-0.08641246,9,Analytics Managers
0.22929412,-0.05327809,9,Enterprise Application Architects
0.1848745,0.017928248,9,Oracle Cloud Financials Consultants
0.13099588,-0.004784165,9,Oracle EBS Consultants
0.15990153,0.004640382,9,Enterprise Resources Planning Managers
